Title,Decisions,links
Recommend wait and watch for Sintex Industries: Deepak Shenoy,"{""Sintex Industries"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/recommend-wait-and-watch-for-sintex-industries-deepak-shenoy/articleshow/42688055.cms
Re-emergence of equity investors in 2014: Baroda Pioneer MF,"{""Baroda Pioneer MF"": ""neutral""}",https://m.economictimes.com/re-emergence-of-equity-investors-in-2014-baroda-pioneer-mf/articleshow/28745692.cms
Reliance Industries continue to do reasonably fine: Amisha Vora,"{""Reliance Industries"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/reliance-industries-continue-to-do-reasonably-fine-amisha-vora/articleshow/35018635.cms
Reliance Industries may post a flat performance for Q1,"{""Reliance Industries"": ""neutral""}",https://m.economictimes.com/markets/stocks/earnings/reliance-industries-may-post-a-flat-performance-for-q1/articleshow/38540552.cms
Reliance will participate in a bigger way: Kunj Bansal,"{""Reliance"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/reliance-will-participate-in-a-bigger-way-kunj-bansal/articleshow/33164373.cms
"Religare Capital Markets appoints head of institutional equities, India","{""Religare Capital Markets"": ""neutral""}",https://www.theasset.com/article/19781/theasset.com
Revise Tata Consultancy Services target to Rs 1152: Kotak,"{""Tata Consultancy Services"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/revise-tata-consultancy-services-target-to-rs-1152-kotak/articleshow/6791552.cms
Rice bran oil set to smoke out olive oil,"{""Rice bran oil"": ""positive"", ""olive oil"": ""negative""}",https://m.economictimes.com/markets/commodities/rice-bran-oil-set-to-smoke-out-olive-oil/articleshow/19718424.cms
RINL IPO will depend on market conditions: Steel Secretary,"{""RINL"": ""neutral""}",https://www.moneycontrol.com/news/business/ipo/rinl-ipo-will-dependmarket-conditions-steel-secretary-1567357.html
Royal Exchange appoints Mukesh Malhotra as new group head,"{""Royal Exchange"": ""neutral""}",https://m.economictimes.com/royal-exchange-appoints-mukesh-malhotra-as-new-group-head/articleshow/30718015.cms
Rupee ends flat; Reserve Bank of India intervention seen,"{""Rupee"": ""neutral"", ""Reserve Bank of India"": ""neutral""}",https://www.reuters.com/article/markets-india-forex-idINL3N0OM22G20140605
"Rupee snaps two-day fall as exporters, corporates sell dollars","{""Rupee"": ""positive""}",https://www.reuters.com/article/rupee-dollar-rbi-idINKBN0G408920140804
Rupee will probably stabilised around 61-62 levels: Sudip Bandyopadhyay,"{""Rupee"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/rupee-will-probably-stabilised-around-61-62-levels-sudip-bandyopadhyay/articleshow/32851669.cms
Sanghvi Forgings lists at Rs 88 on the NSE,"{""Sanghvi Forgings"": ""neutral""}",https://economictimes.indiatimes.com/markets/ipos/fpos/sanghvi-forgings-lists-at-rs-88-on-the-nse/articleshow/8527070.cms
Santosh B Nayar new CEO & MD of IFCI,"{""IFCI"": ""neutral""}",https://m.economictimes.com/santosh-b-nayar-new-ceo-md-of-ifci/articleshow/21086482.cms
Santosh Nayar to be MD and CEO of IFCI,"{""IFCI"": ""neutral""}",https://m.economictimes.com/santosh-nayar-to-be-md-and-ceo-of-ifci/articleshow/21025965.cms
SAT to hear Alchemist Capital case on September 29,"{""Alchemist Capital"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/sat-to-hear-alchemist-capital-case-on-september-29/articleshow/48741932.cms
Satisfactory PAT nos from FMCG majors: Networth Stock Broking,"{""FMCG"": ""neutral"", ""Networth Stock Broking"": ""neutral""}",https://economictimes.indiatimes.com/markets/stocks/earnings/share-india-securities-q4-results-pat-jumps-over-two-fold-to-rs-76-crore/articleshow/91592868.cms
SCA Hygiene India appoints Milind Pingle as Managing Director,"{""SCA Hygiene India"": ""neutral""}",https://m.economictimes.com/sca-hygiene-india-appoints-milind-pingle-as-managing-director/articleshow/21245168.cms
Scenario for Rel Comm is range bound: Sanjeev Agarwal,"{""Rel Comm"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/scenario-for-rel-comm-is-range-bound-sanjeev-agarwal/articleshow/6019454.cms
Sebi announces new corporate governance norms; mutual fund policy,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-announces-new-corporate-governance-norms-mutual-fund-policy/articleshow/30348820.cms
Sebi board approves sharing KYC details with financial regulators,"{""Sebi"": ""neutral""}",https://cafemutual.com/news/industry/3189-sebi-board-approves-sharing-kyc-details-with-other-financial-regulators
Sebi clears amalgamation of Aarti Industries & promoter firms,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-clears-amalgamation-of-aarti-industries-promoter-firms/articleshow/39166006.cms
Sebi collates KYC details of nearly two crore investors,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-collates-kyc-details-of-nearly-two-crore-investors/articleshow/30722972.cms
SEBI enhances vigil for money laundering through stock market,"{""SEBI"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/sebi-enhances-vigil-for-money-laundering-through-stock-market/articleshow/47852722.cms
Sebi mulls YieldCo listing norms in renewable funding push,"{""Sebi"": ""neutral"", ""YieldCo"": ""neutral""}",https://m.economictimes.com/sebi-mulls-yieldco-listing-norms-in-renewable-funding-push/articleshow/49935420.cms
Sebi notifies rules for using IPEF for refunding investors,"{""Sebi"": ""neutral""}",https://economictimes.indiatimes.com/sebi-notifies-rules-for-using-ipef-for-refunding-investors/articleshow/28600508.cms
Sebi orders attachment of demat a/c of MPS Greenery,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-orders-attachment-of-demat-a/c-of-mps-greenery/articleshow/45730723.cms
"Sebi orders attachment of demat, bank accounts of defaulter","{""Sebi"": ""neutral""}",https://m.economictimes.com/news/economy/policy/sebi-orders-attachment-of-bank-demat-accounts-of-individual-in-rts-corporation-case/articleshow/92706173.cms
"Sebi proposes including family trusts, NBFCs in QIB segment","{""Sebi"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/sebi-proposes-including-family-trusts-nbfcs-in-qib-segment/articleshow/46784831.cms
"Sebi proposes new title of ""vice-chairpersons"" for its members","{""Sebi"": ""neutral""}",https://prsindia.org/theprsblog/key-amendments-proposed-to-the-constitution-amendment-bill-on-gst?page=130&per-page=1
"Sebi to fix strict enforcement timelines, focus on refund","{""Sebi"": ""neutral""}",https://timesofindia.indiatimes.com/business/india-business/sebi-to-fix-strict-enforcement-timelines-focus-on-refund/articleshow/47318544.cms
Sebi to meet rating companies today for reality check,"{""Sebi"": ""neutral""}",http://content.timesjobs.com/sebi-to-meet-rating-companies-today-for-reality-check
Sebi to revisit policy on proprietary trading by brokers,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-to-revisit-policy-on-proprietary-trading-by-brokers/articleshow/29045809.cms
Sebi to soon notify norms to regulate research analysts,"{""Sebi"": ""neutral""}",https://www.ndtv.com/business/sebi-to-soon-notify-norms-to-regulate-research-analysts-383657
Sebi to study global systems to catch manipulators early,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-to-study-global-systems-to-catch-manipulators-early/articleshow/40857674.cms
Sebi to tap social media for investor awareness campaigns,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-to-tap-social-media-for-investor-awareness-campaigns/articleshow/47222822.cms
"Sebi wants young, high-earning worker pension money in MFs","{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-wants-young-high-earning-workers-pension-money-in-mfs/articleshow/30723961.cms
Sectors that are likely to outperform in Samvat 2071,"{""Samvat 2071"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/sectors-that-are-likely-to-outperform-in-samvat-2071/articleshow/44924338.cms
Selection panel for Sebi chief reset; PMO nominee included,"{""Sebi"": ""neutral""}",https://m.economictimes.com/selection-panel-for-sebi-chief-reset-pmo-nominee-included/articleshow/50354248.cms
Sennheiser appoints Gunjan Srivastava as MD for India operations,"{""Sennheiser"": ""neutral""}",https://m.economictimes.com/sennheiser-appoints-gunjan-srivastava-as-md-for-india-operations/articleshow/16367371.cms
"Sensex may touch 22,000 level before general elections: Experts","{""Sensex"": ""neutral""}",https://m.economictimes.com/sensex-may-touch-22000-level-before-general-elections-experts/articleshow/31110318.cms
"Sensex rangebound, retests 28000; top ten stocks in focus","{""Sensex"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/sensex-rangebound-retests-28000-top-ten-stocks-in-focus/articleshow/45213311.cms
"Sensex rangebound, trades below 26000; top 20 trading ideas","{""Sensex"": ""neutral""}",https://m.economictimes.com/sensex-rangebound-trades-below-26000-top-20-trading-ideas/articleshow/39284164.cms
Sensex takes a breather; top ten stocks in focus,"{""Sensex"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/sensex-takes-a-breather-top-ten-stocks-in-focus/articleshow/30661058.cms
Sentimental impact coal pricing is inevitable: P Phani Sekhar,"{""coal"": ""neutral""}",https://m.economictimes.com/sentimental-impact-coal-pricing-is-inevitable-p-phani-sekhar/articleshow/19677492.cms
Servalakshmi Paper Ltd receives SEBI approval for its IPO,"{""Servalakshmi Paper Ltd"": ""neutral"", ""SEBI"": ""neutral""}",https://m.economictimes.com/markets/ipos/fpos/servalakshmi-paper-ltd-receives-sebi-approval-for-its-ipo/articleshow/7515655.cms
Sharekhan revises BASF India price target to Rs 586,"{""Sharekhan"": ""neutral"", ""BASF India"": ""neutral""}",https://economictimes.indiatimes.com/topic/basf-coatings
"Snowman to be listed in 2014, says Gateway Distriparks","{""Snowman"": ""neutral"", ""Gateway Distriparks"": ""neutral""}",https://m.economictimes.com/markets/ipos/fpos/snowman-to-be-listed-in-2014-says-gateway-distriparks/articleshow/34533165.cms
Soaring milk prices may become India Inc's latest bugbear,"{""milk"": ""neutral"", ""India Inc"": ""neutral""}",https://m.economictimes.com/soaring-milk-prices-may-become-india-incs-latest-bugbear/articleshow/29965922.cms
Spice exporters eye Vietnam for a steady pepper supply,"{""pepper"": ""neutral"", ""Spice exporters"": ""neutral""}",https://m.economictimes.com/markets/commodities/spice-exporters-eye-vietnam-for-a-steady-pepper-supply/articleshow/6103416.cms
"SREI Infra is moving sideways: Ashwani Gujral, Market Strategist","{""SREI Infra"": ""negative""}",https://m.economictimes.com/markets/stocks/recos/srei-infra-is-moving-sideways-ashwani-gujral-market-strategist/articleshow/7443975.cms
State government companies lure PFs with high-return bond issues,"{""State government companies"": ""neutral""}",https://m.economictimes.com/markets/bonds/state-government-companies-lure-pfs-with-high-return-bond-issues/articleshow/28720605.cms
Stick to regional players in cement sector: Jagdish Malkani,"{""cement sector"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/stick-to-regional-players-in-cement-sector-jagdish-malkani/articleshow/45258480.cms
Stock exchanges are fighting a global war for listings,"{""Stock exchanges"": ""neutral""}",https://m.economictimes.com/stock-exchanges-are-fighting-a-global-war-for-listings/articleshow/49574718.cms
Study company's management before buying infra stocks: Prashasta Seth,"{""infra stocks"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/study-companys-management-before-buying-infra-stocks-prashasta-seth/articleshow/7475800.cms
Submit associate member details by February-end: NSE to brokers,"{""NSE"": ""neutral""}",https://m.economictimes.com/submit-associate-members-details-by-february-end-nse-to-brokers/articleshow/46341997.cms
Sugar mills in Maharashtra can now expect saffron boons,"{""Sugar mills"": ""neutral""}",https://m.economictimes.com/markets/commodities/sugar-mills-in-maharashtra-can-now-expect-saffron-boons/articleshow/44920254.cms
Suven Life Sciences Q2 flat at Rs 25 crore,"{""Suven Life Sciences"": ""neutral""}",https://m.economictimes.com/markets/stocks/earnings/suven-life-sciences-q2-flat-at-rs-25-crore/articleshow/49736431.cms
"Suzlon eyes Rs 10,000 crore LSE listing for arm","{""Suzlon"": ""neutral"", ""LSE"": ""neutral""}",https://timesofindia.indiatimes.com/business/india-business/Suzlon-eyes-Rs-10000-crore-London-Stock-Exchange-listing-for-arm/articleshow/32993578.cms
Sweet sugar turns bitter for mill owners in 2014,"{""Sweet sugar"": ""negative""}",https://m.economictimes.com/markets/commodities/sweet-sugar-turns-bitter-for-mill-owners-in-2014/articleshow/45639386.cms
T K Sengupta takes over as Director of ONGC,"{""ONGC"": ""neutral""}",https://m.economictimes.com/t-k-sengupta-takes-over-as-director-of-ongc/articleshow/29761395.cms
"Tapering is bound to happen: IV Subramaniam, Quantum AMC","{""Quantum AMC"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/tapering-is-bound-to-happen-iv-subramaniam-quantum-amc/articleshow/30261314.cms
Tata Elxsi Q4 numbers justify its valuations: Prakash Diwan,"{""Tata Elxsi"": ""neutral""}",https://economictimes.indiatimes.com/topic/ET-Now-Prakash-Diwan-Director-Altamount-Capital/6
Tata Power appoints Ashok S Sethi as Executive Director,"{""Tata Power"": ""neutral""}",https://www.business-standard.com/article/companies/tata-power-appoints-ashok-s-sethi-as-executive-director-114050800607_1.html
Tata Steel to pay Rs 193.34 crore as bonus,"{""Tata Steel"": ""neutral""}",https://m.economictimes.com/tata-steel-to-pay-rs-193-34-crore-as-bonus/articleshow/42004931.cms
"Tax gold imports, bond with NRIs and grow tomatoes","{""gold"": ""neutral""}",https://economictimes.indiatimes.com/topic/tomato-imports
Technical snag at BSE; exchange looking into it: Official,"{""BSE"": ""neutral""}",https://economictimes.indiatimes.com/technical-snag-at-bse-exchange-looking-into-it-official/articleshow/6011025.cms?from=mdr
Telenor promotes Indian executive Prasoon Sinha for global role,"{""Telenor"": ""neutral""}",https://m.economictimes.com/telenor-promotes-indian-executive-prasoon-sinha-for-global-role/articleshow/32733936.cms
Ten-year T-yields to stay at 2.5-3%: Pimco Bill Gross,"{""Pimco"": ""neutral""}",https://www.reuters.com/article/us-investing-pimco-gross-idUKKBN0FN29L20140718
Ten-year T-yields to stay at 2.5-3%: Pimco's Bill Gross,"{""Pimco"": ""neutral""}",https://www.reuters.com/article/us-investing-pimco-gross-idUKKBN0FN29L20140718
Thermax posts Q4 net profit at Rs 126.50 cr,"{""Thermax"": ""neutral""}",https://m.economictimes.com/markets/stocks/earnings/thermax-posts-q4-net-profit-at-rs-126-50-cr/articleshow/8153691.cms
Time Technoplast is fairly valued at 71: Sudhir Nair,"{""Time Technoplast"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/time-technoplast-is-fairly-valued-at-71-sudhir-nair/articleshow/8176409.cms
Timex posts Q4 net profit at Rs 2.47 crore,"{""Timex"": ""neutral""}",https://m.economictimes.com/markets/stocks/earnings/timex-posts-q4-net-profit-at-rs-2-47-crore/articleshow/8589170.cms
Tirupati gold set to be locked safely in PSBs,"{""gold"": ""neutral""}",https://m.economictimes.com/tirupati-gold-set-to-be-locked-safely-in-psbs/articleshow/5497900.cms
Top 10 luxurious types of coffee across the globe,"{""coffee"": ""neutral""}",https://economictimes.indiatimes.com/markets/commodities/top-10-luxurious-types-of-coffee-across-the-globe/articleshow/47465258.cms
